MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,UNIT,UNIT_MULT
QLF15C03,T,Y15-59,2013Q4,27400.6,A,F,NR,3
QLF15C03,M,Y15-59,2013Q4,14234.7,A,F,NR,3
QLF15C03,F,Y15-59,2013Q4,13165.8,A,F,NR,3
QLF15C03,T,Y15-74,2013Q4,28637.6,A,F,NR,3
QLF15C03,M,Y15-74,2013Q4,14878.4,A,F,NR,3
QLF15C03,F,Y15-74,2013Q4,13759.2,A,F,NR,3
QLF15C03,T,Y20-24,2013Q4,2168.9,A,F,NR,3
QLF15C03,M,Y20-24,2013Q4,1148.8,A,F,NR,3
QLF15C03,F,Y20-24,2013Q4,1020.0,A,F,NR,3
QLF15C03,T,Y20-64,2013Q4,27881.9,A,F,NR,3
QLF15C03,M,Y20-64,2013Q4,14415.7,A,F,NR,3
QLF15C03,F,Y20-64,2013Q4,13466.2,A,F,NR,3
QLF15C03,T,Y25-29,2013Q4,3262.1,A,F,NR,3
QLF15C03,M,Y25-29,2013Q4,1686.3,A,F,NR,3
QLF15C03,F,Y25-29,2013Q4,1575.9,A,F,NR,3
QLF15C03,T,Y25-49,2013Q4,18126.2,A,F,NR,3
QLF15C03,M,Y25-49,2013Q4,9384.6,A,F,NR,3
QLF15C03,F,Y25-49,2013Q4,8741.6,A,F,NR,3
QLF15C03,T,Y25-54,2013Q4,21772.5,A,F,NR,3
QLF15C03,M,Y25-54,2013Q4,11256.0,A,F,NR,3
QLF15C03,F,Y25-54,2013Q4,10516.4,A,F,NR,3
QLF15C03,T,Y25-59,2013Q4,24722.3,A,F,NR,3
QLF15C03,M,Y25-59,2013Q4,12773.5,A,F,NR,3
QLF15C03,F,Y25-59,2013Q4,11948.8,A,F,NR,3
QLF15C03,T,Y25-64,2013Q4,25713.0,A,F,NR,3
QLF15C03,M,Y25-64,2013Q4,13266.9,A,F,NR,3
QLF15C03,F,Y25-64,2013Q4,12446.2,A,F,NR,3
QLF15C03,T,Y25-74,2013Q4,25959.3,A,F,NR,3
QLF15C03,M,Y25-74,2013Q4,13417.1,A,F,NR,3
QLF15C03,F,Y25-74,2013Q4,12542.2,A,F,NR,3
QLF15C03,T,Y30-34,2013Q4,3514.7,A,F,NR,3
QLF15C03,M,Y30-34,2013Q4,1834.4,A,F,NR,3
QLF15C03,F,Y30-34,2013Q4,1680.3,A,F,NR,3
QLF15C03,T,Y35-39,2013Q4,3538.8,A,F,NR,3
QLF15C03,M,Y35-39,2013Q4,1854.7,A,F,NR,3
QLF15C03,F,Y35-39,2013Q4,1684.0,A,F,NR,3
QLF15C03,T,Y40-44,2013Q4,3939.2,A,F,NR,3
QLF15C03,M,Y40-44,2013Q4,2038.9,A,F,NR,3
QLF15C03,F,Y40-44,2013Q4,1900.2,A,F,NR,3
QLF15C03,T,Y40-59,2013Q4,14406.6,A,F,NR,3
QLF15C03,M,Y40-59,2013Q4,7398.1,A,F,NR,3
QLF15C03,F,Y40-59,2013Q4,7008.5,A,F,NR,3
QLF15C03,T,Y40-64,2013Q4,15397.4,A,F,NR,3
QLF15C03,M,Y40-64,2013Q4,7891.5,A,F,NR,3
QLF15C03,F,Y40-64,2013Q4,7505.9,A,F,NR,3
QLF15C03,T,Y45-49,2013Q4,3871.4,A,F,NR,3
QLF15C03,M,Y45-49,2013Q4,1970.3,A,F,NR,3
QLF15C03,F,Y45-49,2013Q4,1901.1,A,F,NR,3
QLF15C03,T,Y50-54,2013Q4,3646.2,A,F,NR,3
QLF15C03,M,Y50-54,2013Q4,1871.4,A,F,NR,3
QLF15C03,F,Y50-54,2013Q4,1774.8,A,F,NR,3
QLF15C03,T,Y50-59,2013Q4,6596.0,A,F,NR,3
QLF15C03,M,Y50-59,2013Q4,3388.8,A,F,NR,3
QLF15C03,F,Y50-59,2013Q4,3207.2,A,F,NR,3
QLF15C03,T,Y50-64,2013Q4,7586.8,A,F,NR,3
QLF15C03,M,Y50-64,2013Q4,3882.2,A,F,NR,3
QLF15C03,F,Y50-64,2013Q4,3704.6,A,F,NR,3
QLF15C03,T,Y50-74,2013Q4,7833.1,A,F,NR,3
QLF15C03,M,Y50-74,2013Q4,4032.5,A,F,NR,3
QLF15C03,F,Y50-74,2013Q4,3800.6,A,F,NR,3
QLF15C03,T,Y55-59,2013Q4,2949.8,A,F,NR,3
QLF15C03,M,Y55-59,2013Q4,1517.5,A,F,NR,3
QLF15C03,F,Y55-59,2013Q4,1432.3,A,F,NR,3
QLF15C03,T,Y55-64,2013Q4,3940.6,A,F,NR,3
QLF15C03,M,Y55-64,2013Q4,2010.9,A,F,NR,3
QLF15C03,F,Y55-64,2013Q4,1929.7,A,F,NR,3
QLF15C03,T,Y60-64,2013Q4,990.8,A,F,NR,3
QLF15C03,M,Y60-64,2013Q4,493.4,A,F,NR,3
QLF15C03,F,Y60-64,2013Q4,497.4,A,F,NR,3
QLF15C03,T,Y65-69,2013Q4,195.8,A,F,NR,3
QLF15C03,M,Y65-69,2013Q4,118.8,A,F,NR,3
QLF15C03,F,Y65-69,2013Q4,77.0,A,F,NR,3
QLF15C03,T,Y65-74,2013Q4,246.3,A,F,NR,3
QLF15C03,M,Y65-74,2013Q4,150.3,A,F,NR,3
QLF15C03,F,Y65-74,2013Q4,96.0,A,F,NR,3
QLF15C03,T,Y70-74,2013Q4,50.5,A,F,NR,3
QLF15C03,M,Y70-74,2013Q4,31.5,U,F,NR,3
QLF15C03,T,Y_GE15,2013Q4,28655.0,A,F,NR,3
QLF15C03,M,Y_GE15,2013Q4,14886.1,A,F,NR,3
QLF15C03,F,Y_GE15,2013Q4,13768.9,A,F,NR,3
QLF15C03,T,Y_GE25,2013Q4,25976.7,A,F,NR,3
QLF15C03,M,Y_GE25,2013Q4,13424.8,A,F,NR,3
QLF15C03,F,Y_GE25,2013Q4,12551.8,A,F,NR,3
QLF15C03,T,Y_GE50,2013Q4,7850.4,A,F,NR,3
QLF15C03,M,Y_GE50,2013Q4,4040.2,A,F,NR,3
QLF15C03,F,Y_GE50,2013Q4,3810.2,A,F,NR,3
QLF15C03,T,Y_GE65,2013Q4,263.6,A,F,NR,3
QLF15C03,M,Y_GE65,2013Q4,157.9,A,F,NR,3
QLF15C03,F,Y_GE65,2013Q4,105.7,A,F,NR,3
QLF15C03,T,Y15-64,2014Q1,29110.8,A,F,NR,3
QLF15C03,M,Y15-64,2014Q1,15110.9,A,F,NR,3
QLF15C03,F,Y15-64,2014Q1,13999.9,A,F,NR,3
QLF15C03,T,Y15-19,2014Q1,502.5,A,F,NR,3
QLF15C03,M,Y15-19,2014Q1,312.2,A,F,NR,3
QLF15C03,F,Y15-19,2014Q1,190.3,A,F,NR,3
QLF15C03,T,Y15-24,2014Q1,2709.5,A,F,NR,3
QLF15C03,M,Y15-24,2014Q1,1502.7,A,F,NR,3
QLF15C03,F,Y15-24,2014Q1,1206.8,A,F,NR,3
QLF15C03,T,Y15-39,2014Q1,13193.2,A,F,NR,3
QLF15C03,M,Y15-39,2014Q1,6973.0,A,F,NR,3
QLF15C03,F,Y15-39,2014Q1,6220.2,A,F,NR,3
QLF15C03,T,Y15-59,2014Q1,28040.5,A,F,NR,3
QLF15C03,M,Y15-59,2014Q1,14583.5,A,F,NR,3
QLF15C03,F,Y15-59,2014Q1,13457.0,A,F,NR,3
QLF15C03,T,Y15-74,2014Q1,29355.0,A,F,NR,3
QLF15C03,M,Y15-74,2014Q1,15255.1,A,F,NR,3
QLF15C03,F,Y15-74,2014Q1,14099.9,A,F,NR,3
QLF15C03,T,Y20-24,2014Q1,2207.0,A,F,NR,3
QLF15C03,M,Y20-24,2014Q1,1190.5,A,F,NR,3
QLF15C03,F,Y20-24,2014Q1,1016.5,A,F,NR,3
QLF15C03,T,Y20-64,2014Q1,28608.2,A,F,NR,3
QLF15C03,M,Y20-64,2014Q1,14798.7,A,F,NR,3
QLF15C03,F,Y20-64,2014Q1,13809.6,A,F,NR,3
QLF15C03,T,Y25-29,2014Q1,3321.6,A,F,NR,3
QLF15C03,M,Y25-29,2014Q1,1732.4,A,F,NR,3
QLF15C03,F,Y25-29,2014Q1,1589.2,A,F,NR,3
QLF15C03,T,Y25-49,2014Q1,18540.9,A,F,NR,3
QLF15C03,M,Y25-49,2014Q1,9601.4,A,F,NR,3
QLF15C03,F,Y25-49,2014Q1,8939.5,A,F,NR,3
QLF15C03,T,Y25-54,2014Q1,22300.8,A,F,NR,3
QLF15C03,M,Y25-54,2014Q1,11522.7,A,F,NR,3
QLF15C03,F,Y25-54,2014Q1,10778.0,A,F,NR,3
QLF15C03,T,Y25-59,2014Q1,25331.0,A,F,NR,3
QLF15C03,M,Y25-59,2014Q1,13080.8,A,F,NR,3
QLF15C03,F,Y25-59,2014Q1,12250.2,A,F,NR,3
QLF15C03,T,Y25-64,2014Q1,26401.3,A,F,NR,3
QLF15C03,M,Y25-64,2014Q1,13608.2,A,F,NR,3
QLF15C03,F,Y25-64,2014Q1,12793.1,A,F,NR,3
QLF15C03,T,Y25-74,2014Q1,26645.5,A,F,NR,3
QLF15C03,M,Y25-74,2014Q1,13752.5,A,F,NR,3
QLF15C03,F,Y25-74,2014Q1,12893.0,A,F,NR,3
QLF15C03,T,Y30-34,2014Q1,3556.4,A,F,NR,3
QLF15C03,M,Y30-34,2014Q1,1858.6,A,F,NR,3
QLF15C03,F,Y30-34,2014Q1,1697.8,A,F,NR,3
QLF15C03,T,Y35-39,2014Q1,3605.7,A,F,NR,3
QLF15C03,M,Y35-39,2014Q1,1879.3,A,F,NR,3
QLF15C03,F,Y35-39,2014Q1,1726.4,A,F,NR,3
QLF15C03,T,Y40-44,2014Q1,4068.4,A,F,NR,3
QLF15C03,M,Y40-44,2014Q1,2107.2,A,F,NR,3
QLF15C03,F,Y40-44,2014Q1,1961.1,A,F,NR,3
QLF15C03,T,Y40-59,2014Q1,14847.3,A,F,NR,3
QLF15C03,M,Y40-59,2014Q1,7610.4,A,F,NR,3
QLF15C03,F,Y40-59,2014Q1,7236.8,A,F,NR,3
QLF15C03,T,Y40-64,2014Q1,15917.5,A,F,NR,3
QLF15C03,M,Y40-64,2014Q1,8137.8,A,F,NR,3
QLF15C03,F,Y40-64,2014Q1,7779.7,A,F,NR,3
QLF15C03,T,Y45-49,2014Q1,3988.9,A,F,NR,3
QLF15C03,M,Y45-49,2014Q1,2023.9,A,F,NR,3
QLF15C03,F,Y45-49,2014Q1,1965.0,A,F,NR,3
QLF15C03,T,Y50-54,2014Q1,3759.8,A,F,NR,3
QLF15C03,M,Y50-54,2014Q1,1921.3,A,F,NR,3
QLF15C03,F,Y50-54,2014Q1,1838.5,A,F,NR,3
QLF15C03,T,Y50-59,2014Q1,6790.1,A,F,NR,3
QLF15C03,M,Y50-59,2014Q1,3479.4,A,F,NR,3
QLF15C03,F,Y50-59,2014Q1,3310.7,A,F,NR,3
QLF15C03,T,Y50-64,2014Q1,7860.3,A,F,NR,3
QLF15C03,M,Y50-64,2014Q1,4006.8,A,F,NR,3
QLF15C03,F,Y50-64,2014Q1,3853.6,A,F,NR,3
QLF15C03,T,Y50-74,2014Q1,8104.6,A,F,NR,3
QLF15C03,M,Y50-74,2014Q1,4151.0,A,F,NR,3
QLF15C03,F,Y50-74,2014Q1,3953.5,A,F,NR,3
QLF15C03,T,Y55-59,2014Q1,3030.3,A,F,NR,3
QLF15C03,M,Y55-59,2014Q1,1558.0,A,F,NR,3
QLF15C03,F,Y55-59,2014Q1,1472.2,A,F,NR,3
QLF15C03,T,Y55-64,2014Q1,4100.5,A,F,NR,3
QLF15C03,M,Y55-64,2014Q1,2085.5,A,F,NR,3
QLF15C03,F,Y55-64,2014Q1,2015.1,A,F,NR,3
QLF15C03,T,Y60-64,2014Q1,1070.3,A,F,NR,3
QLF15C03,M,Y60-64,2014Q1,527.4,A,F,NR,3
QLF15C03,F,Y60-64,2014Q1,542.9,A,F,NR,3
QLF15C03,T,Y65-69,2014Q1,197.0,A,F,NR,3
QLF15C03,M,Y65-69,2014Q1,117.4,A,F,NR,3
QLF15C03,F,Y65-69,2014Q1,79.6,A,F,NR,3
QLF15C03,T,Y65-74,2014Q1,244.2,A,F,NR,3
QLF15C03,M,Y65-74,2014Q1,144.3,A,F,NR,3
QLF15C03,F,Y65-74,2014Q1,100.0,A,F,NR,3
QLF15C03,T,Y70-74,2014Q1,47.2,A,F,NR,3
QLF15C03,M,Y70-74,2014Q1,26.8,U,F,NR,3
QLF15C03,F,Y70-74,2014Q1,20.4,U,F,NR,3
QLF15C03,T,Y_GE15,2014Q1,29375.3,A,F,NR,3
QLF15C03,M,Y_GE15,2014Q1,15268.2,A,F,NR,3
QLF15C03,F,Y_GE15,2014Q1,14107.1,A,F,NR,3
QLF15C03,T,Y_GE25,2014Q1,26665.8,A,F,NR,3
QLF15C03,M,Y_GE25,2014Q1,13765.5,A,F,NR,3
QLF15C03,F,Y_GE25,2014Q1,12900.3,A,F,NR,3
QLF15C03,T,Y_GE50,2014Q1,8124.9,A,F,NR,3
QLF15C03,M,Y_GE50,2014Q1,4164.1,A,F,NR,3
QLF15C03,F,Y_GE50,2014Q1,3960.8,A,F,NR,3
QLF15C03,T,Y_GE65,2014Q1,264.5,A,F,NR,3
QLF15C03,M,Y_GE65,2014Q1,157.3,A,F,NR,3
QLF15C03,F,Y_GE65,2014Q1,107.2,A,F,NR,3
QLF15C03,T,Y_GE75,2014Q1,20.3,U,F,NR,3
QLF15C03,T,Y15-64,2014Q2,29087.8,A,F,NR,3
QLF15C03,M,Y15-64,2014Q2,15085.2,A,F,NR,3
QLF15C03,F,Y15-64,2014Q2,14002.6,A,F,NR,3
QLF15C03,T,Y15-19,2014Q2,500.6,A,F,NR,3
QLF15C03,M,Y15-19,2014Q2,301.9,A,F,NR,3
QLF15C03,F,Y15-19,2014Q2,198.7,A,F,NR,3
QLF15C03,T,Y15-24,2014Q2,2704.1,A,F,NR,3
QLF15C03,M,Y15-24,2014Q2,1485.1,A,F,NR,3
QLF15C03,F,Y15-24,2014Q2,1219.1,A,F,NR,3
QLF15C03,T,Y15-39,2014Q2,13151.4,A,F,NR,3
QLF15C03,M,Y15-39,2014Q2,6959.0,A,F,NR,3
QLF15C03,F,Y15-39,2014Q2,6192.4,A,F,NR,3
QLF15C03,T,Y15-59,2014Q2,28003.7,A,F,NR,3
QLF15C03,M,Y15-59,2014Q2,14569.3,A,F,NR,3
QLF15C03,F,Y15-59,2014Q2,13434.5,A,F,NR,3
QLF15C03,T,Y15-74,2014Q2,29343.8,A,F,NR,3
QLF15C03,M,Y15-74,2014Q2,15231.5,A,F,NR,3
QLF15C03,F,Y15-74,2014Q2,14112.3,A,F,NR,3
QLF15C03,T,Y20-24,2014Q2,2203.5,A,F,NR,3
QLF15C03,M,Y20-24,2014Q2,1183.2,A,F,NR,3
QLF15C03,F,Y20-24,2014Q2,1020.3,A,F,NR,3
QLF15C03,T,Y20-64,2014Q2,28587.1,A,F,NR,3
QLF15C03,M,Y20-64,2014Q2,14783.2,A,F,NR,3
QLF15C03,F,Y20-64,2014Q2,13803.9,A,F,NR,3
QLF15C03,T,Y25-29,2014Q2,3321.4,A,F,NR,3
QLF15C03,M,Y25-29,2014Q2,1724.6,A,F,NR,3
QLF15C03,F,Y25-29,2014Q2,1596.9,A,F,NR,3
QLF15C03,T,Y25-49,2014Q2,18461.1,A,F,NR,3
QLF15C03,M,Y25-49,2014Q2,9598.2,A,F,NR,3
QLF15C03,F,Y25-49,2014Q2,8863.0,A,F,NR,3
QLF15C03,T,Y25-54,2014Q2,22224.3,A,F,NR,3
QLF15C03,M,Y25-54,2014Q2,11520.4,A,F,NR,3
QLF15C03,F,Y25-54,2014Q2,10703.9,A,F,NR,3
QLF15C03,T,Y25-59,2014Q2,25299.6,A,F,NR,3
QLF15C03,M,Y25-59,2014Q2,13084.2,A,F,NR,3
QLF15C03,F,Y25-59,2014Q2,12215.4,A,F,NR,3
QLF15C03,T,Y25-64,2014Q2,26383.6,A,F,NR,3
QLF15C03,M,Y25-64,2014Q2,13600.1,A,F,NR,3
QLF15C03,F,Y25-64,2014Q2,12783.6,A,F,NR,3
QLF15C03,T,Y25-74,2014Q2,26639.7,A,F,NR,3
QLF15C03,M,Y25-74,2014Q2,13746.4,A,F,NR,3
QLF15C03,F,Y25-74,2014Q2,12893.2,A,F,NR,3
QLF15C03,T,Y30-34,2014Q2,3567.8,A,F,NR,3
QLF15C03,M,Y30-34,2014Q2,1883.2,A,F,NR,3
QLF15C03,F,Y30-34,2014Q2,1684.6,A,F,NR,3
QLF15C03,T,Y35-39,2014Q2,3558.1,A,F,NR,3
QLF15C03,M,Y35-39,2014Q2,1866.2,A,F,NR,3
QLF15C03,F,Y35-39,2014Q2,1691.9,A,F,NR,3
QLF15C03,T,Y40-44,2014Q2,4090.7,A,F,NR,3
QLF15C03,M,Y40-44,2014Q2,2122.3,A,F,NR,3
QLF15C03,F,Y40-44,2014Q2,1968.4,A,F,NR,3
QLF15C03,T,Y40-59,2014Q2,14852.3,A,F,NR,3
QLF15C03,M,Y40-59,2014Q2,7610.3,A,F,NR,3
QLF15C03,F,Y40-59,2014Q2,7242.0,A,F,NR,3
QLF15C03,T,Y40-64,2014Q2,15936.3,A,F,NR,3
QLF15C03,M,Y40-64,2014Q2,8126.1,A,F,NR,3
QLF15C03,F,Y40-64,2014Q2,7810.2,A,F,NR,3
QLF15C03,T,Y45-49,2014Q2,3923.1,A,F,NR,3
QLF15C03,M,Y45-49,2014Q2,2001.9,A,F,NR,3
QLF15C03,F,Y45-49,2014Q2,1921.2,A,F,NR,3
QLF15C03,T,Y50-54,2014Q2,3763.2,A,F,NR,3
QLF15C03,M,Y50-54,2014Q2,1922.2,A,F,NR,3
QLF15C03,F,Y50-54,2014Q2,1840.9,A,F,NR,3
QLF15C03,T,Y50-59,2014Q2,6838.5,A,F,NR,3
QLF15C03,M,Y50-59,2014Q2,3486.0,A,F,NR,3
QLF15C03,F,Y50-59,2014Q2,3352.5,A,F,NR,3
QLF15C03,T,Y50-64,2014Q2,7922.5,A,F,NR,3
QLF15C03,M,Y50-64,2014Q2,4001.9,A,F,NR,3
QLF15C03,F,Y50-64,2014Q2,3920.6,A,F,NR,3
QLF15C03,T,Y50-74,2014Q2,8178.5,A,F,NR,3
QLF15C03,M,Y50-74,2014Q2,4148.2,A,F,NR,3
QLF15C03,F,Y50-74,2014Q2,4030.3,A,F,NR,3
QLF15C03,T,Y55-59,2014Q2,3075.3,A,F,NR,3
QLF15C03,M,Y55-59,2014Q2,1563.8,A,F,NR,3
QLF15C03,F,Y55-59,2014Q2,1511.5,A,F,NR,3
QLF15C03,T,Y55-64,2014Q2,4159.3,A,F,NR,3
QLF15C03,M,Y55-64,2014Q2,2079.7,A,F,NR,3
QLF15C03,F,Y55-64,2014Q2,2079.7,A,F,NR,3
QLF15C03,T,Y60-64,2014Q2,1084.0,A,F,NR,3
QLF15C03,M,Y60-64,2014Q2,515.9,A,F,NR,3
QLF15C03,F,Y60-64,2014Q2,568.1,A,F,NR,3
QLF15C03,T,Y65-69,2014Q2,213.6,A,F,NR,3
QLF15C03,M,Y65-69,2014Q2,123.4,A,F,NR,3
QLF15C03,F,Y65-69,2014Q2,90.2,A,F,NR,3
QLF15C03,T,Y65-74,2014Q2,256.0,A,F,NR,3
QLF15C03,M,Y65-74,2014Q2,146.3,A,F,NR,3
QLF15C03,F,Y65-74,2014Q2,109.7,A,F,NR,3
QLF15C03,T,Y70-74,2014Q2,42.4,A,F,NR,3
QLF15C03,M,Y70-74,2014Q2,23.0,U,F,NR,3
QLF15C03,T,Y_GE15,2014Q2,29361.0,A,F,NR,3
QLF15C03,M,Y_GE15,2014Q2,15241.3,A,F,NR,3
QLF15C03,F,Y_GE15,2014Q2,14119.7,A,F,NR,3
QLF15C03,T,Y_GE25,2014Q2,26656.8,A,F,NR,3
QLF15C03,M,Y_GE25,2014Q2,13756.2,A,F,NR,3
QLF15C03,F,Y_GE25,2014Q2,12900.7,A,F,NR,3
QLF15C03,T,Y_GE50,2014Q2,8195.7,A,F,NR,3
QLF15C03,M,Y_GE50,2014Q2,4158.0,A,F,NR,3
QLF15C03,F,Y_GE50,2014Q2,4037.7,A,F,NR,3
QLF15C03,T,Y_GE65,2014Q2,273.2,A,F,NR,3
QLF15C03,M,Y_GE65,2014Q2,156.1,A,F,NR,3
QLF15C03,F,Y_GE65,2014Q2,117.1,A,F,NR,3
QLF15C03,T,Y15-64,2014Q3,29101.2,A,F,NR,3
QLF15C03,M,Y15-64,2014Q3,15082.7,A,F,NR,3
QLF15C03,F,Y15-64,2014Q3,14018.5,A,F,NR,3
QLF15C03,T,Y15-19,2014Q3,593.2,A,F,NR,3
QLF15C03,M,Y15-19,2014Q3,350.3,A,F,NR,3
QLF15C03,F,Y15-19,2014Q3,242.8,A,F,NR,3
QLF15C03,T,Y15-24,2014Q3,2844.7,A,F,NR,3
QLF15C03,M,Y15-24,2014Q3,1549.7,A,F,NR,3
QLF15C03,F,Y15-24,2014Q3,1295.0,A,F,NR,3
QLF15C03,T,Y15-39,2014Q3,13242.5,A,F,NR,3
QLF15C03,M,Y15-39,2014Q3,7000.5,A,F,NR,3
QLF15C03,F,Y15-39,2014Q3,6242.0,A,F,NR,3
QLF15C03,T,Y15-59,2014Q3,28023.3,A,F,NR,3
QLF15C03,M,Y15-59,2014Q3,14562.0,A,F,NR,3
QLF15C03,F,Y15-59,2014Q3,13461.3,A,F,NR,3
QLF15C03,T,Y15-74,2014Q3,29357.3,A,F,NR,3
QLF15C03,M,Y15-74,2014Q3,15235.4,A,F,NR,3
QLF15C03,F,Y15-74,2014Q3,14121.9,A,F,NR,3
QLF15C03,T,Y20-24,2014Q3,2251.5,A,F,NR,3
QLF15C03,M,Y20-24,2014Q3,1199.4,A,F,NR,3
QLF15C03,F,Y20-24,2014Q3,1052.1,A,F,NR,3
QLF15C03,T,Y20-64,2014Q3,28508.0,A,F,NR,3
QLF15C03,M,Y20-64,2014Q3,14732.3,A,F,NR,3
QLF15C03,F,Y20-64,2014Q3,13775.7,A,F,NR,3
QLF15C03,T,Y25-29,2014Q3,3291.5,A,F,NR,3
QLF15C03,M,Y25-29,2014Q3,1724.1,A,F,NR,3
QLF15C03,F,Y25-29,2014Q3,1567.4,A,F,NR,3
QLF15C03,T,Y25-49,2014Q3,18330.5,A,F,NR,3
QLF15C03,M,Y25-49,2014Q3,9518.6,A,F,NR,3
QLF15C03,F,Y25-49,2014Q3,8811.9,A,F,NR,3
QLF15C03,T,Y25-54,2014Q3,22101.6,A,F,NR,3
QLF15C03,M,Y25-54,2014Q3,11462.9,A,F,NR,3
QLF15C03,F,Y25-54,2014Q3,10638.7,A,F,NR,3
QLF15C03,T,Y25-59,2014Q3,25178.6,A,F,NR,3
QLF15C03,M,Y25-59,2014Q3,13012.3,A,F,NR,3
QLF15C03,F,Y25-59,2014Q3,12166.4,A,F,NR,3
QLF15C03,T,Y25-64,2014Q3,26256.5,A,F,NR,3
QLF15C03,M,Y25-64,2014Q3,13533.0,A,F,NR,3
QLF15C03,F,Y25-64,2014Q3,12723.5,A,F,NR,3
QLF15C03,T,Y25-74,2014Q3,26512.7,A,F,NR,3
QLF15C03,M,Y25-74,2014Q3,13685.7,A,F,NR,3
QLF15C03,F,Y25-74,2014Q3,12827.0,A,F,NR,3
QLF15C03,T,Y30-34,2014Q3,3561.4,A,F,NR,3
QLF15C03,M,Y30-34,2014Q3,1882.1,A,F,NR,3
QLF15C03,F,Y30-34,2014Q3,1679.3,A,F,NR,3
QLF15C03,T,Y35-39,2014Q3,3545.0,A,F,NR,3
QLF15C03,M,Y35-39,2014Q3,1844.6,A,F,NR,3
QLF15C03,F,Y35-39,2014Q3,1700.4,A,F,NR,3
QLF15C03,T,Y40-44,2014Q3,4025.1,A,F,NR,3
QLF15C03,M,Y40-44,2014Q3,2086.3,A,F,NR,3
QLF15C03,F,Y40-44,2014Q3,1938.8,A,F,NR,3
QLF15C03,T,Y40-59,2014Q3,14780.8,A,F,NR,3
QLF15C03,M,Y40-59,2014Q3,7561.5,A,F,NR,3
QLF15C03,F,Y40-59,2014Q3,7219.3,A,F,NR,3
QLF15C03,T,Y40-64,2014Q3,15858.6,A,F,NR,3
QLF15C03,M,Y40-64,2014Q3,8082.2,A,F,NR,3
QLF15C03,F,Y40-64,2014Q3,7776.5,A,F,NR,3
QLF15C03,T,Y45-49,2014Q3,3907.5,A,F,NR,3
QLF15C03,M,Y45-49,2014Q3,1981.5,A,F,NR,3
QLF15C03,F,Y45-49,2014Q3,1926.1,A,F,NR,3
QLF15C03,T,Y50-54,2014Q3,3771.1,A,F,NR,3
QLF15C03,M,Y50-54,2014Q3,1944.4,A,F,NR,3
QLF15C03,F,Y50-54,2014Q3,1826.8,A,F,NR,3
QLF15C03,T,Y50-59,2014Q3,6848.2,A,F,NR,3
QLF15C03,M,Y50-59,2014Q3,3493.7,A,F,NR,3
QLF15C03,F,Y50-59,2014Q3,3354.5,A,F,NR,3
QLF15C03,T,Y50-64,2014Q3,7926.0,A,F,NR,3
QLF15C03,M,Y50-64,2014Q3,4014.4,A,F,NR,3
QLF15C03,F,Y50-64,2014Q3,3911.6,A,F,NR,3
QLF15C03,T,Y50-74,2014Q3,8182.2,A,F,NR,3
QLF15C03,M,Y50-74,2014Q3,4167.1,A,F,NR,3
QLF15C03,F,Y50-74,2014Q3,4015.1,A,F,NR,3
QLF15C03,T,Y55-59,2014Q3,3077.0,A,F,NR,3
QLF15C03,M,Y55-59,2014Q3,1549.3,A,F,NR,3
QLF15C03,F,Y55-59,2014Q3,1527.7,A,F,NR,3
QLF15C03,T,Y55-64,2014Q3,4154.9,A,F,NR,3
QLF15C03,M,Y55-64,2014Q3,2070.0,A,F,NR,3
QLF15C03,F,Y55-64,2014Q3,2084.9,A,F,NR,3
QLF15C03,T,Y60-64,2014Q3,1077.9,A,F,NR,3
QLF15C03,M,Y60-64,2014Q3,520.7,A,F,NR,3
QLF15C03,F,Y60-64,2014Q3,557.2,A,F,NR,3
QLF15C03,T,Y65-69,2014Q3,207.7,A,F,NR,3
QLF15C03,M,Y65-69,2014Q3,124.1,A,F,NR,3
QLF15C03,F,Y65-69,2014Q3,83.7,A,F,NR,3
QLF15C03,T,Y65-74,2014Q3,256.2,A,F,NR,3
QLF15C03,M,Y65-74,2014Q3,152.7,A,F,NR,3
QLF15C03,F,Y65-74,2014Q3,103.5,A,F,NR,3
QLF15C03,T,Y70-74,2014Q3,48.4,A,F,NR,3
QLF15C03,M,Y70-74,2014Q3,28.7,U,F,NR,3
QLF15C03,T,Y_GE15,2014Q3,29379.3,A,F,NR,3
QLF15C03,M,Y_GE15,2014Q3,15247.6,A,F,NR,3
QLF15C03,F,Y_GE15,2014Q3,14131.7,A,F,NR,3
QLF15C03,T,Y_GE25,2014Q3,26534.7,A,F,NR,3
QLF15C03,M,Y_GE25,2014Q3,13697.9,A,F,NR,3
QLF15C03,F,Y_GE25,2014Q3,12836.7,A,F,NR,3
QLF15C03,T,Y_GE50,2014Q3,8204.2,A,F,NR,3
QLF15C03,M,Y_GE50,2014Q3,4179.4,A,F,NR,3
QLF15C03,F,Y_GE50,2014Q3,4024.8,A,F,NR,3
QLF15C03,T,Y_GE65,2014Q3,278.2,A,F,NR,3
QLF15C03,M,Y_GE65,2014Q3,165.0,A,F,NR,3
QLF15C03,F,Y_GE65,2014Q3,113.2,A,F,NR,3
QLF15C03,T,Y_GE75,2014Q3,22.0,U,F,NR,3
QLF15C03,T,Y15-64,2014Q4,29184.7,A,F,NR,3
QLF15C03,M,Y15-64,2014Q4,15134.1,A,F,NR,3
QLF15C03,F,Y15-64,2014Q4,14050.6,A,F,NR,3
